Gene ID,PF3D7_1343700
KGNG-CVU-245-2023-MSMT-1,0
KGMU-RSW-160-2023-MSMT-1,0
KGBR-BUT-316-2023-MSMT-1,0
KGMU-RSW-142-2023-MSMT-1,0
KGBR-BUT-038-2023-MSMT-1,0
KGNG-CVU-220-2023-MSMT-1,0
KGMU-NSB-260-2023-MSMT-1,0
KGMU-NSB-226-2023-MSMT-1,0
KGMU-RSW-056-2023-MSMT-1,0
KGBR-BUT-151-2023-MSMT-1,0
KGMU-NSB-305-2023-MSMT-1,0
KGKA-BKG-062-2023-MSMT-1,0
KGMU-NSB-178-2023-MSMT-1,0
KGKY-RWB-074-2023-MSMT-1,0
KGNG-NTG-053-2023-MSMT-1,0
KGBR-BUT-100-2023-MSMT-1,0
KGBR-BUT-261-2023-MSMT-1,0
KGKA-BKG-046-2023-MSMT-1,0
KGMU-NSB-050-2023-MSMT-1,0
KGBR-BUT-008-2023-MSMT-1,0
KGNG-CVU-031-2023-MSMT-1,0
KGBI-KZB-139-2023-MSMT-1,0
KGMU-RSW-059-2023-MSMT-1,0
KGBI-KZB-219-2023-MSMT-1,0
KGNG-CVU-165-2023-MSMT-1,0
KGBI-KZB-126-2023-MSMT-1,0
KGBR-BUT-205-2023-MSMT-1,0
KGNG-CVU-218-2023-MSMT-1,0
KGKA-BKG-180-2023-MSMT-1,0
KGBI-KZB-123-2023-MSMT-1,0
KGKY-RUG-044-2023-MSMT-1,0
KGMU-RSW-145-2023-MSMT-1,0
KGKY-RWB-098-2023-MSMT-1,0
KGKA-BKG-090-2023-MSMT-1,0
KGMU-RSW-011-2023-MSMT-1,0
KGBR-BUT-279-2023-MSMT-1,0
KGNG-CVU-226-2023-MSMT-1,0
KGKY-RWB-102-2023-MSMT-1,0
KGNG-NTG-116-2023-MSMT-1,0
KGNG-CVU-234-2023-MSMT-1,0
KGMU-NSB-299-2023-MSMT-1,0
KGNG-CVU-184-2023-MSMT-1,0
KGMU-NSB-170-2023-MSMT-1,0
KGMU-NSB-290-2023-MSMT-1,0
KGMU-RSW-001-2023-MSMT-1,0
KGBR-BUT-153-2023-MSMT-1,0
KGKA-BKG-185-2023-MSMT-1,0
KGMU-NSB-042-2023-MSMT-1,0
KGMU-RSW-175-2023-MSMT-1,0
KGBR-BUT-179-2023-MSMT-1,0
KGBI-KZB-033-2023-MSMT-1,0
KGNG-CVU-189-2023-MSMT-1,0
KGNG-NTG-136-2023-MSMT-1,0
KGNG-CVU-002-2023-MSMT-1,0
KGBR-BUT-257-2023-MSMT-1,0
KGNG-NTG-109-2023-MSMT-1,0
KGNG-CVU-061-2023-MSMT-1,0
KGMU-RSW-044-2023-MSMT-1,0
KGBR-BUT-089-2023-MSMT-1,0
KGMU-RSW-187-2023-MSMT-1,0
KGKA-BKG-238-2023-MSMT-1,0
KGKY-RWB-225-2023-MSMT-1,0
KGBR-BUT-121-2023-MSMT-1,0
KGKA-BKG-033-2023-MSMT-1,0
KGMI-KYK-218-2023-MSMT-1,0
KGMU-RSW-098-2023-MSMT-1,0
KGNG-CVU-074-2023-MSMT-1,0
KGMI-KYK-053-2023-MSMT-1,0
KGMI-KYK-056-2023-MSMT-1,0
KGMU-RSW-097-2023-MSMT-1,0
KGBR-BUT-069-2023-MSMT-1,0
KGMI-KYK-204-2023-MSMT-1,0
KGNG-NTG-070-2023-MSMT-1,0
KGBR-BUT-169-2023-MSMT-1,0
KGBR-BUT-204-2023-MSMT-1,0
KGMU-NSB-324-2023-MSMT-1,0
KGNG-NTG-150-2023-MSMT-1,0
KGKY-RWB-117-2023-MSMT-1,0
KGNG-CVU-140-2023-MSMT-1,0
KGBR-BUT-306-2023-MSMT-1,0
KGMU-NSB-103-2023-MSMT-1,0
KGNG-NTG-118-2023-MSMT-1,0
KGKA-BKG-214-2023-MSMT-1,0
KGBI-KZB-021-2023-MSMT-1,0
KGBI-KZB-188-2023-MSMT-1,0
KGNG-CVU-228-2023-MSMT-1,0
KGMU-RSW-182-2023-MSMT-1,0
KGMU-RSW-115-2023-MSMT-1,0
KGBR-BUT-175-2023-MSMT-1,0
KGKY-RWB-129-2023-MSMT-1,0
KGMU-NSB-283-2023-MSMT-1,0
KGMU-NSB-328-2023-MSMT-1,0
KGMU-NSB-102-2023-MSMT-1,0
KGMU-NSB-322-2023-MSMT-1,0
KGNG-CVU-207-2023-MSMT-1,0
KGKY-RWB-076-2023-MSMT-1,0
KGNG-CVU-247-2023-MSMT-1,0
KGNG-NTG-108-2023-MSMT-1,0
KGNG-CVU-083-2023-MSMT-1,0
KGKY-RWB-058-2023-MSMT-1,0
KGMI-KYK-231-2023-MSMT-1,0
KGBR-BUT-017-2023-MSMT-1,0
KGNG-CVU-063-2023-MSMT-1,0
KGBI-KZB-107-2023-MSMT-1,0
KGMU-RSW-137-2023-MSMT-1,0
KGMU-RSW-029-2023-MSMT-1,0
KGBI-KZB-093-2023-MSMT-1,0
KGMI-KYK-210-2023-MSMT-1,0
KGKY-RUG-008-2023-MSMT-1,0
KGNG-NTG-164-2023-MSMT-1,0
KGNG-CVU-170-2023-MSMT-1,0
KGNG-CVU-098-2023-MSMT-1,0
KGBR-BUT-176-2023-MSMT-1,0
KGBI-KZB-101-2023-MSMT-1,0
KGBI-KZB-013-2023-MSMT-1,0
KGNG-NTG-066-2023-MSMT-1,0
KGMU-RSW-090-2023-MSMT-1,0
KGBI-KZB-109-2023-MSMT-1,0
KGNG-NTG-130-2023-MSMT-1,0
KGMU-NSB-255-2023-MSMT-1,0
KGMI-KYK-031-2023-MSMT-1,0
KGNG-CVU-232-2023-MSMT-1,0
KGNG-CVU-112-2023-MSMT-1,0
KGNG-CVU-131-2023-MSMT-1,0
KGKA-BKG-232-2023-MSMT-1,0
KGMI-KYK-128-2023-MSMT-1,0
KGBI-KZB-193-2023-MSMT-1,0
KGNG-CVU-118-2023-MSMT-1,0
KGBR-BUT-088-2023-MSMT-1,0
KGMU-NSB-303-2023-MSMT-1,0
KGBR-BUT-224-2023-MSMT-1,0
KGMI-KYK-172-2023-MSMT-1,0
KGNG-NTG-060-2023-MSMT-1,0
KGBI-KZB-164-2023-MSMT-1,0
KGMU-NSB-137-2023-MSMT-1,0
KGNG-CVU-187-2023-MSMT-1,12.0
KGMU-RSW-085-2023-MSMT-1,0
KGBI-KZB-048-2023-MSMT-1,0
KGMU-NSB-060-2023-MSMT-1,0
KGNG-NTG-157-2023-MSMT-1,0
KGBR-BUT-051-2023-MSMT-1,0
KGNG-CVU-091-2023-MSMT-1,0
KGBR-BUT-288-2023-MSMT-1,0
KGMU-NSB-344-2023-MSMT-1,0
KGBI-KZB-151-2023-MSMT-1,0
KGMU-NSB-034-2023-MSMT-1,0
KGMU-NSB-338-2023-MSMT-1,0
KGMI-KYK-190-2023-MSMT-1,0
KGBI-KZB-201-2023-MSMT-1,0
KGBR-BUT-130-2023-MSMT-1,0
KGBR-BUT-295-2023-MSMT-1,0
KGMI-KYK-217-2023-MSMT-1,0
KGKY-RUG-003-2023-MSMT-1,0
KGMU-NSB-206-2023-MSMT-1,0
KGNG-CVU-004-2023-MSMT-1,0
KGMU-RSW-107-2023-MSMT-1,0
KGMU-NSB-304-2023-MSMT-1,0
KGBR-BUT-300-2023-MSMT-1,0
KGKA-BKG-206-2023-MSMT-1,0
KGNG-NTG-062-2023-MSMT-1,0
KGKA-BKG-221-2023-MSMT-1,0
KGMU-RSW-144-2023-MSMT-1,0
KGNG-NTG-043-2023-MSMT-1,0
KGBR-BUT-028-2023-MSMT-1,0
KGNG-CVU-128-2023-MSMT-1,69.0
KGMU-RSW-122-2023-MSMT-1,0
KGNG-CVU-116-2023-MSMT-1,0
KGMU-RSW-033-2023-MSMT-1,0
KGNG-CVU-037-2023-MSMT-1,0
KGMU-NSB-049-2023-MSMT-1,0
KGMU-RSW-094-2023-MSMT-1,0
KGMI-KYK-094-2023-MSMT-1,0
KGMI-KYK-202-2023-MSMT-1,0
KGMU-RSW-117-2023-MSMT-1,0
KGMU-NSB-095-2023-MSMT-1,0
KGNG-CVU-196-2023-MSMT-1,0
KGNG-CVU-175-2023-MSMT-1,0
KGKY-RUG-040-2023-MSMT-1,0
KGMU-NSB-166-2023-MSMT-1,0
KGBR-BUT-266-2023-MSMT-1,0
KGKY-RUG-062-2023-MSMT-1,0
KGKA-BKG-138-2023-MSMT-1,0
KGMU-NSB-247-2023-MSMT-1,0
KGNG-CVU-200-2023-MSMT-1,0
KGBR-BUT-119-2023-MSMT-1,0
KGMU-NSB-341-2023-MSMT-1,0
KGKY-RWB-248-2023-MSMT-1,0
KGKY-RUG-025-2023-MSMT-1,0
KGKY-RWB-222-2023-MSMT-1,0
KGNG-CVU-006-2023-MSMT-1,0
KGKY-RUG-131-2023-MSMT-1,0
KGKY-RWB-211-2023-MSMT-1,0
KGKY-RWB-109-2023-MSMT-1,0
KGMU-NSB-028-2023-MSMT-1,0
KGMU-NSB-082-2023-MSMT-1,0
KGBI-KZB-132-2023-MSMT-1,0
KGKY-RUG-054-2023-MSMT-1,0
KGKA-BKG-188-2023-MSMT-1,0
KGMU-RSW-124-2023-MSMT-1,0
KGKY-RWB-029-2023-MSMT-1,0
KGBI-KZB-222-2023-MSMT-1,0
KGNG-NTG-036-2023-MSMT-1,0
KGBR-BUT-292-2023-MSMT-1,0
KGNG-CVU-057-2023-MSMT-1,0
KGKY-RWB-220-2023-MSMT-1,0
KGNG-CVU-110-2023-MSMT-1,0
KGMU-NSB-183-2023-MSMT-1,0
KGBR-BUT-118-2023-MSMT-1,0
KGNG-CVU-150-2023-MSMT-1,0
KGMI-KYK-191-2023-MSMT-1,0
KGKY-RUG-061-2023-MSMT-1,0
KGMI-KYK-007-2023-MSMT-1,312.0
KGKY-RWB-243-2023-MSMT-1,0
KGMU-NSB-336-2023-MSMT-1,0
KGKY-RUG-135-2023-MSMT-1,0
KGKA-BKG-055-2023-MSMT-1,0
KGNG-CVU-171-2023-MSMT-1,0
KGBR-BUT-187-2023-MSMT-1,0
KGKY-RWB-104-2023-MSMT-1,0
KGBI-KZB-166-2023-MSMT-1,0
KGBI-KZB-140-2023-MSMT-1,0
KGNG-NTG-091-2023-MSMT-1,0
KGMU-RSW-069-2023-MSMT-1,0
KGBI-KZB-180-2023-MSMT-1,0
KGBR-BUT-014-2023-MSMT-1,0
KGNG-CVU-055-2023-MSMT-1,0
KGMI-KYK-242-2023-MSMT-1,0
KGKA-BKG-177-2023-MSMT-1,0
KGNG-CVU-198-2023-MSMT-1,0
KGNG-CVU-108-2023-MSMT-1,0
KGMU-NSB-025-2023-MSMT-1,0
KGBR-BUT-253-2023-MSMT-1,0
KGNG-NTG-117-2023-MSMT-1,0
KGMU-NSB-171-2023-MSMT-1,0
KGMU-RSW-114-2023-MSMT-1,0
KGMI-KYK-100-2023-MSMT-1,0
KGKA-BKG-064-2023-MSMT-1,0
KGMU-NSB-228-2023-MSMT-1,0
KGBR-BUT-290-2023-MSMT-1,0
KGBI-KZB-209-2023-MSMT-1,0
KGNG-NTG-104-2023-MSMT-1,0
KGKA-BKG-006-2023-MSMT-1,0
KGMI-KYK-233-2023-MSMT-1,0
KGKY-RUG-111-2023-MSMT-1,0
KGBR-BUT-301-2023-MSMT-1,0
KGMU-NSB-154-2023-MSMT-1,0
KGNG-NTG-052-2023-MSMT-1,0
KGNG-CVU-138-2023-MSMT-1,0
KGMU-RSW-071-2023-MSMT-1,0
KGBI-KZB-173-2023-MSMT-1,0
KGBR-BUT-086-2023-MSMT-1,0
KGBR-BUT-035-2023-MSMT-1,0
KGMU-NSB-242-2023-MSMT-1,0
KGMI-KYK-152-2023-MSMT-1,0
KGMU-NSB-334-2023-MSMT-1,0
KGKA-BKG-143-2023-MSMT-1,0
KGKY-RUG-112-2023-MSMT-1,0
KGMU-RSW-027-2023-MSMT-1,0
KGNG-CVU-225-2023-MSMT-1,0
KGKA-BKG-231-2023-MSMT-1,0
KGBR-BUT-150-2023-MSMT-1,0
KGMU-RSW-070-2023-MSMT-1,0
KGBR-BUT-161-2023-MSMT-1,0
KGMI-KYK-162-2023-MSMT-1,26.0
KGBR-BUT-276-2023-MSMT-1,0
KGKA-BKG-028-2023-MSMT-1,0
KGBR-BUT-246-2023-MSMT-1,0
KGNG-CVU-211-2023-MSMT-1,0
KGNG-CVU-151-2023-MSMT-1,0
KGNG-CVU-121-2023-MSMT-1,0
KGBI-KZB-190-2023-MSMT-1,0
KGNG-CVU-017-2023-MSMT-1,0
KGMU-NSB-100-2023-MSMT-1,0
KGNG-CVU-158-2023-MSMT-1,0
KGBR-BUT-125-2023-MSMT-1,0
KGNG-CVU-168-2023-MSMT-1,0
KGKY-RWB-075-2023-MSMT-1,0
KGMU-NSB-258-2023-MSMT-1,0
KGMU-NSB-099-2023-MSMT-1,0
KGBI-KZB-161-2023-MSMT-1,0
KGNG-CVU-047-2023-MSMT-1,0
KGBR-BUT-020-2023-MSMT-1,0
KGNG-CVU-102-2023-MSMT-1,0
KGKY-RWB-247-2023-MSMT-1,0
KGBR-BUT-048-2023-MSMT-1,0
KGNG-NTG-025-2023-MSMT-1,0
KGBR-BUT-167-2023-MSMT-1,0
KGNG-CVU-071-2023-MSMT-1,0
KGMU-NSB-128-2023-MSMT-1,0
KGNG-NTG-127-2023-MSMT-1,0
KGNG-NTG-038-2023-MSMT-1,0
KGMU-NSB-272-2023-MSMT-1,0
KGMU-NSB-230-2023-MSMT-1,0
KGNG-CVU-149-2023-MSMT-1,0
KGNG-CVU-127-2023-MSMT-1,0
KGMU-NSB-225-2023-MSMT-1,0
KGNG-CVU-022-2023-MSMT-1,92.0
KGKY-RUG-014-2023-MSMT-1,0
KGKY-RWB-241-2023-MSMT-1,0
KGNG-NTG-041-2023-MSMT-1,0
KGMU-NSB-333-2023-MSMT-1,0
KGNG-CVU-188-2023-MSMT-1,0
KGBR-BUT-116-2023-MSMT-1,0
KGMU-NSB-123-2023-MSMT-1,0
KGMU-NSB-200-2023-MSMT-1,0
KGKY-RWB-218-2023-MSMT-1,0
KGMU-NSB-295-2023-MSMT-1,0
KGBR-BUT-237-2023-MSMT-1,0
KGNG-CVU-033-2023-MSMT-1,0
KGNG-CVU-010-2023-MSMT-1,0
KGKY-RUG-130-2023-MSMT-1,0
KGMU-RSW-063-2023-MSMT-1,0
KGKY-RUG-046-2023-MSMT-1,0
KGBI-KZB-037-2023-MSMT-1,0
KGMI-KYK-129-2023-MSMT-1,0
KGMU-NSB-003-2023-MSMT-1,0
KGKY-RWB-183-2023-MSMT-1,0
KGBI-KZB-069-2023-MSMT-1,0
KGKY-RWB-020-2023-MSMT-1,0
KGBI-KZB-064-2023-MSMT-1,0
KGNG-CVU-195-2023-MSMT-1,0
KGKA-BKG-045-2023-MSMT-1,0
KGKY-RUG-094-2023-MSMT-1,0
KGBR-BUT-022-2023-MSMT-1,0
KGKA-BKG-042-2023-MSMT-1,0
KGMU-NSB-342-2023-MSMT-1,0
KGBR-BUT-258-2023-MSMT-1,0
KGBR-BUT-309-2023-MSMT-1,0
KGKY-RUG-103-2023-MSMT-1,0
KGKA-BKG-098-2023-MSMT-1,0
KGKY-RWB-227-2023-MSMT-1,0
KGNG-CVU-019-2023-MSMT-1,0
KGMI-KYK-025-2023-MSMT-1,0
KGMI-KYK-051-2023-MSMT-1,0
KGBI-KZB-178-2023-MSMT-1,0
KGKA-BKG-067-2023-MSMT-1,0
KGNG-NTG-051-2023-MSMT-1,0
KGBR-BUT-223-2023-MSMT-1,0
KGNG-NTG-112-2023-MSMT-1,0
KGNG-CVU-229-2023-MSMT-1,0
KGNG-NTG-015-2023-MSMT-1,0
KGNG-NTG-079-2023-MSMT-1,0
KGNG-NTG-078-2023-MSMT-1,0
KGKY-RWB-264-2023-MSMT-1,0
KGBR-BUT-133-2023-MSMT-1,0
KGMI-KYK-185-2023-MSMT-1,0
KGMU-NSB-323-2023-MSMT-1,0
KGMU-RSW-174-2023-MSMT-1,0
KGNG-CVU-141-2023-MSMT-1,0
KGKY-RUG-052-2023-MSMT-1,0
KGKA-BKG-016-2023-MSMT-1,0
KGNG-CVU-152-2023-MSMT-1,0
KGMU-RSW-183-2023-MSMT-1,0
KGMU-RSW-109-2023-MSMT-1,0
KGMU-RSW-077-2023-MSMT-1,0
KGBR-BUT-240-2023-MSMT-1,0
KGBI-KZB-216-2023-MSMT-1,0
KGMI-KYK-111-2023-MSMT-1,0
KGNG-NTG-039-2023-MSMT-1,70.0
KGNG-CVU-054-2023-MSMT-1,0
KGNG-CVU-122-2023-MSMT-1,0
KGMI-KYK-230-2023-MSMT-1,0
KGMU-NSB-127-2023-MSMT-1,0
KGMU-NSB-157-2023-MSMT-1,0
KGBR-BUT-269-2023-MSMT-1,0
KGMU-NSB-048-2023-MSMT-1,0
KGMU-RSW-038-2023-MSMT-1,0
KGBI-KZB-158-2023-MSMT-1,0
KGBR-BUT-029-2023-MSMT-1,12.0
KGMU-NSB-340-2023-MSMT-1,0
KGNG-NTG-149-2023-MSMT-1,0
KGKY-RUG-071-2023-MSMT-1,0
KGNG-CVU-139-2023-MSMT-1,0
KGBR-BUT-079-2023-MSMT-1,0
KGBR-BUT-174-2023-MSMT-1,0
KGKY-RUG-121-2023-MSMT-1,0
KGNG-NTG-169-2023-MSMT-1,0
KGBR-BUT-135-2023-MSMT-1,0
KGMU-NSB-330-2023-MSMT-1,0
KGKY-RUG-089-2023-MSMT-1,0
KGBR-BUT-313-2023-MSMT-1,0
KGBI-KZB-003-2023-MSMT-1,0
KGBR-BUT-243-2023-MSMT-1,0
KGBI-KZB-194-2023-MSMT-1,0
KGKY-RUG-067-2023-MSMT-1,0
KGNG-NTG-120-2023-MSMT-1,0
KGBR-BUT-004-2023-MSMT-1,0
KGKY-RWB-267-2023-MSMT-1,0
KGMU-NSB-279-2023-MSMT-1,0
KGNG-CVU-147-2023-MSMT-1,0
KGMI-KYK-153-2023-MSMT-1,0
KGNG-CVU-239-2023-MSMT-1,0
KGBR-BUT-264-2023-MSMT-1,61.0
KGBI-KZB-122-2023-MSMT-1,0
KGMU-NSB-080-2023-MSMT-1,0
KGNG-CVU-024-2023-MSMT-1,0
KGMU-NSB-195-2023-MSMT-1,0
KGNG-CVU-049-2023-MSMT-1,0
KGKA-BKG-175-2023-MSMT-1,0
KGKA-BKG-179-2023-MSMT-1,0
KGKA-BKG-161-2023-MSMT-1,0
KGMU-RSW-057-2023-MSMT-1,0
KGNG-NTG-055-2023-MSMT-1,0
KGMU-RSW-111-2023-MSMT-1,0
KGKY-RUG-035-2023-MSMT-1,0
KGBR-BUT-159-2023-MSMT-1,0
KGMI-KYK-041-2023-MSMT-1,0
KGBR-BUT-052-2023-MSMT-1,0
KGKY-RUG-034-2023-MSMT-1,0
KGMU-NSB-343-2023-MSMT-1,0
KGNG-NTG-096-2023-MSMT-1,0
KGNG-NTG-016-2023-MSMT-1,0
KGNG-NTG-045-2023-MSMT-1,0
KGNG-CVU-178-2023-MSMT-1,0
KGMU-RSW-084-2023-MSMT-1,0
KGKY-RUG-091-2023-MSMT-1,0
KGMU-RSW-170-2023-MSMT-1,0
KGMU-NSB-318-2023-MSMT-1,0
KGBR-BUT-262-2023-MSMT-1,0
KGNG-CVU-204-2023-MSMT-1,0
KGMI-KYK-117-2023-MSMT-1,0
KGNG-CVU-023-2023-MSMT-1,0
KGMI-KYK-083-2023-MSMT-1,0
KGMU-NSB-069-2023-MSMT-1,0
KGNG-CVU-146-2023-MSMT-1,421.0
KGNG-NTG-011-2023-MSMT-1,0
KGBR-BUT-165-2023-MSMT-1,0
KGNG-CVU-191-2023-MSMT-1,0
KGMI-KYK-071-2023-MSMT-1,0
KGNG-NTG-033-2023-MSMT-1,0
KGMI-KYK-200-2023-MSMT-1,0
KGKY-RWB-092-2023-MSMT-1,0
KGBR-BUT-220-2023-MSMT-1,0
KGKA-BKG-224-2023-MSMT-1,0
KGBI-KZB-183-2023-MSMT-1,0
KGBI-KZB-024-2023-MSMT-1,0
KGMU-RSW-129-2023-MSMT-1,0
KGNG-CVU-125-2023-MSMT-1,0
KGKA-BKG-176-2023-MSMT-1,0
KGMU-NSB-327-2023-MSMT-1,0
KGBR-BUT-229-2023-MSMT-1,0
KGKA-BKG-089-2023-MSMT-1,0
KGKA-BKG-125-2023-MSMT-1,0
KGKY-RWB-262-2023-MSMT-1,0
KGKY-RUG-023-2023-MSMT-1,0
KGBI-KZB-005-2023-MSMT-1,0
KGMI-KYK-171-2023-MSMT-1,0
KGBI-KZB-171-2023-MSMT-1,0
KGKY-RWB-232-2023-MSMT-1,0
KGNG-NTG-165-2023-MSMT-1,0
KGBR-BUT-120-2023-MSMT-1,0
KGBI-KZB-217-2023-MSMT-1,0
KGMU-NSB-312-2023-MSMT-1,0
KGMU-NSB-269-2023-MSMT-1,0
KGMU-NSB-156-2023-MSMT-1,0
KGBR-BUT-184-2023-MSMT-1,0
KGNG-NTG-028-2023-MSMT-1,0
KGBR-BUT-227-2023-MSMT-1,0
KGMI-KYK-155-2023-MSMT-1,0
KGMU-NSB-073-2023-MSMT-1,0
KGKY-RUG-096-2023-MSMT-1,0
KGKY-RUG-027-2023-MSMT-1,0
KGNG-NTG-170-2023-MSMT-1,0
KGNG-NTG-002-2023-MSMT-1,0
KGBI-KZB-192-2023-MSMT-1,0
KGMU-NSB-169-2023-MSMT-1,0
KGNG-CVU-093-2023-MSMT-1,0
KGMU-NSB-302-2023-MSMT-1,0
KGMU-NSB-291-2023-MSMT-1,0
KGBR-BUT-293-2023-MSMT-1,0
KGMU-NSB-104-2023-MSMT-1,0
KGKY-RWB-044-2023-MSMT-1,0
KGBR-BUT-096-2023-MSMT-1,0
KGNG-CVU-040-2023-MSMT-1,93.0
KGNG-CVU-223-2023-MSMT-1,0
KGNG-NTG-063-2023-MSMT-1,0
KGMU-NSB-041-2023-MSMT-1,0
KGKY-RWB-015-2023-MSMT-1,0
KGKY-RUG-134-2023-MSMT-1,0
KGBR-BUT-192-2023-MSMT-1,0
KGNG-CVU-045-2023-MSMT-1,49.0
KGMU-NSB-212-2023-MSMT-1,0
KGKY-RUG-127-2023-MSMT-1,0
KGKY-RWB-238-2023-MSMT-1,0
KGMI-KYK-212-2023-MSMT-1,0
KGNG-NTG-020-2023-MSMT-1,0
KGKA-BKG-197-2023-MSMT-1,0
KGNG-NTG-110-2023-MSMT-1,0
KGMU-RSW-083-2023-MSMT-1,0
KGMU-NSB-163-2023-MSMT-1,0
KGNG-NTG-037-2023-MSMT-1,45.0
KGKY-RWB-285-2023-MSMT-1,0
KGNG-CVU-181-2023-MSMT-1,0
KGKY-RWB-261-2023-MSMT-1,0
KGBI-KZB-131-2023-MSMT-1,0
KGKA-BKG-119-2023-MSMT-1,0
KGMI-KYK-205-2023-MSMT-1,0
KGMU-RSW-173-2023-MSMT-1,0
KGKY-RWB-224-2023-MSMT-1,0
KGBR-BUT-283-2023-MSMT-1,0
KGKA-BKG-233-2023-MSMT-1,0
KGBR-BUT-072-2023-MSMT-1,0
KGBR-BUT-093-2023-MSMT-1,0
KGNG-NTG-126-2023-MSMT-1,0
KGMI-KYK-052-2023-MSMT-1,0
KGKY-RWB-265-2023-MSMT-1,0
KGKA-BKG-211-2023-MSMT-1,0
KGNG-CVU-060-2023-MSMT-1,0
KGKY-RWB-041-2023-MSMT-1,0
KGMU-NSB-332-2023-MSMT-1,0
KGBI-KZB-136-2023-MSMT-1,0
KGKY-RWB-240-2023-MSMT-1,0
KGNG-CVU-166-2023-MSMT-1,0
KGKA-BKG-239-2023-MSMT-1,0
KGMU-NSB-138-2023-MSMT-1,0
KGMU-NSB-180-2023-MSMT-1,0
KGNG-CVU-230-2023-MSMT-1,0
KGKY-RWB-213-2023-MSMT-1,0
KGMU-RSW-171-2023-MSMT-1,0
KGKY-RUG-026-2023-MSMT-1,0
